Resistance Fitness Multiplier,Introduction Frequency,Generations to 99% drive-carrying individuals
0.47,0.56,500
0.47,0.57,500
0.47,0.58,500
0.47,0.59,500
0.47,0.6,500
0.47,0.61,500
0.47,0.62,500
0.47,0.63,500
0.47,0.64,500
0.47,0.65,500
0.47,0.66,500
0.47,0.67,500
0.47,0.68,500
0.47,0.69,500
0.47,0.7,500
0.47,0.71,500
0.47,0.72,500
0.47,0.73,500
0.47,0.74,500
0.47,0.75,500
0.47,0.76,500
0.47,0.77,500
0.47,0.78,500
0.47,0.79,500
0.47,0.8,500
0.47,0.81,500
0.47,0.82,500
0.47,0.83,500
0.47,0.84,500
0.47,0.85,500
0.47,0.86,500
0.47,0.87,500
0.47,0.88,500
0.47,0.89,500
0.47,0.9,500
0.47,0.91,500
0.47,0.92,500
0.47,0.93,500
0.47,0.94,500
0.47,0.95,500
0.47,0.96,500
0.47,0.97,500
0.47,0.98,500
0.47,0.99,500
0.47,1.0,500
0.48,0.3,1000
0.48,0.31,1000
0.48,0.32,1000
0.48,0.33,1000
0.48,0.34,1000
0.48,0.35,500
0.48,0.36,500
0.48,0.37,500
0.48,0.38,500
0.48,0.39,500
0.48,0.4,500
0.48,0.41,500
0.48,0.42,500
0.48,0.43,500
0.48,0.44,500
0.48,0.45,500
0.48,0.46,500
0.48,0.47,500
0.48,0.48,500
0.48,0.49,500
0.48,0.5,500
0.48,0.51,500
0.48,0.52,500
0.48,0.53,500
0.48,0.54,500
0.48,0.55,500
0.48,0.56,500
0.48,0.57,500
0.48,0.58,500
0.48,0.59,500
0.48,0.6,500
0.48,0.61,500
0.48,0.62,500
0.48,0.63,500
0.48,0.64,500
0.48,0.65,500
0.48,0.66,500
0.48,0.67,500
0.48,0.68,500
0.48,0.69,500
0.48,0.7,500
0.48,0.71,500
0.48,0.72,500
0.48,0.73,500
0.48,0.74,500
0.48,0.75,500
0.48,0.76,500
0.48,0.77,500
0.48,0.78,500
0.48,0.79,500
0.48,0.8,500
0.48,0.81,500
0.48,0.82,500
0.48,0.83,500
0.48,0.84,500
0.48,0.85,500
0.48,0.86,500
0.48,0.87,500
0.48,0.88,500
0.48,0.89,500
0.48,0.9,500
0.48,0.91,500
0.48,0.92,500
0.48,0.93,500
0.48,0.94,500
0.48,0.95,500
0.48,0.96,500
0.48,0.97,500
0.48,0.98,500
0.48,0.99,500
0.48,1.0,500
0.49,0.3,1000
0.49,0.31,1000
0.49,0.32,1000
0.49,0.33,1000
0.49,0.34,1000
0.49,0.35,500
0.49,0.36,500
0.49,0.37,500
0.49,0.38,500
0.49,0.39,500
0.49,0.4,500
0.49,0.41,500
0.49,0.42,500
0.49,0.43,500
0.49,0.44,500
0.49,0.45,500
0.49,0.46,500
0.49,0.47,500
0.49,0.48,500
0.49,0.49,500
0.49,0.5,500
0.49,0.51,500
0.49,0.52,500
0.49,0.53,500
0.49,0.54,500
0.49,0.55,500
0.49,0.56,500
0.49,0.57,500
0.49,0.58,500
0.49,0.59,500
0.49,0.6,500
0.49,0.61,500
0.49,0.62,500
0.49,0.63,500
0.49,0.64,500
0.49,0.65,500
0.49,0.66,500
0.49,0.67,500
0.49,0.68,500
0.49,0.69,500
0.49,0.7,500
0.49,0.71,500
0.49,0.72,500
0.49,0.73,500
0.49,0.74,500
0.49,0.75,500
0.49,0.76,500
0.49,0.77,500
0.49,0.78,500
0.49,0.79,500
0.49,0.8,500
0.49,0.81,500
0.49,0.82,500
0.49,0.83,500
0.49,0.84,500
0.49,0.85,500
0.49,0.86,500
0.49,0.87,500
0.49,0.88,500
0.49,0.89,500
0.49,0.9,500
0.49,0.91,500
0.49,0.92,500
0.49,0.93,500
0.49,0.94,500
0.49,0.95,500
0.49,0.96,500
0.49,0.97,500
0.49,0.98,500
0.49,0.99,500
0.49,1.0,500
0.5,0.3,1000
0.5,0.31,1000
0.5,0.32,1000
0.5,0.33,1000
0.5,0.34,500
0.5,0.35,500
0.5,0.36,500
0.5,0.37,500
0.5,0.38,500
0.5,0.39,500
0.5,0.4,500
0.5,0.41,500
0.5,0.42,500
0.5,0.43,500
0.5,0.44,500
0.5,0.45,500
0.5,0.46,500
0.5,0.47,500
0.5,0.48,500
0.5,0.49,500
0.5,0.5,500
0.5,0.51,500
0.5,0.52,500
0.5,0.53,500
0.5,0.54,500
0.5,0.55,500
0.5,0.56,500
0.5,0.57,500
0.5,0.58,500
0.5,0.59,500
0.5,0.6,500
0.5,0.61,500
0.5,0.62,500
0.5,0.63,500
0.5,0.64,500
0.5,0.65,500
0.5,0.66,500
0.5,0.67,500
0.5,0.68,500
0.5,0.69,500
0.5,0.7,500
0.5,0.71,500
0.5,0.72,500
0.5,0.73,500
0.5,0.74,500
0.5,0.75,500
0.5,0.76,500
0.5,0.77,500
0.5,0.78,500
0.5,0.79,500
0.5,0.8,500
0.5,0.81,500
0.5,0.82,500
0.5,0.83,500
0.5,0.84,500
0.5,0.85,500
0.5,0.86,500
0.5,0.87,500
0.5,0.88,500
0.5,0.89,500
0.5,0.9,500
0.5,0.91,500
0.5,0.92,500
0.5,0.93,500
0.5,0.94,500
0.5,0.95,500
0.5,0.96,500
0.5,0.97,500
0.5,0.98,500
0.5,0.99,500
0.5,1.0,500
